Geocodigo,Municipio,UF,Tipo,unidade,Safra,Valor
3108305,Borda da Mata,MG,Produtividade,kg/ha,2020,55000
3108404,Botelhos,MG,Produtividade,kg/ha,2020,75000
3108503,Botumirim,MG,Produtividade,kg/ha,2020,33000
3108552,Brasilândia de Minas,MG,Produtividade,kg/ha,2020,95000
3108602,Brasília de Minas,MG,Produtividade,kg/ha,2020,35000
3108701,Brás Pires,MG,Produtividade,kg/ha,2020,50000
3108800,Braúnas,MG,Produtividade,kg/ha,2020,35000
3108909,Brazópolis,MG,Produtividade,kg/ha,2020,47500
3109006,Brumadinho,MG,Produtividade,kg/ha,2020,40000
3109105,Bueno Brandão,MG,Produtividade,kg/ha,2020,68000
3109204,Buenópolis,MG,Produtividade,kg/ha,2020,45000
3109253,Bugre,MG,Produtividade,kg/ha,2020,40000
3109303,Buritis,MG,Produtividade,kg/ha,2020,53000
3109402,Buritizeiro,MG,Produtividade,kg/ha,2020,35000
3109451,Cabeceira Grande,MG,Produtividade,kg/ha,2020,34000
3109501,Cabo Verde,MG,Produtividade,kg/ha,2020,75000
3109600,Cachoeira da Prata,MG,Produtividade,kg/ha,2020,85000
3109709,Cachoeira de Minas,MG,Produtividade,kg/ha,2020,72500
3109808,Cachoeira Dourada,MG,Produtividade,kg/ha,2020,0
3109907,Caetanópolis,MG,Produtividade,kg/ha,2020,45000
3110004,Caeté,MG,Produtividade,kg/ha,2020,54000
3110103,Caiana,MG,Produtividade,kg/ha,2020,35000
3110202,Cajuri,MG,Produtividade,kg/ha,2020,35000
3110301,Caldas,MG,Produtividade,kg/ha,2020,0
3110400,Camacho,MG,Produtividade,kg/ha,2020,33000
3110509,Camanducaia,MG,Produtividade,kg/ha,2020,40000
3110608,Cambuí,MG,Produtividade,kg/ha,2020,40000
3110707,Cambuquira,MG,Produtividade,kg/ha,2020,0
3110806,Campanário,MG,Produtividade,kg/ha,2020,58000
3110905,Campanha,MG,Produtividade,kg/ha,2020,40000
3111002,Campestre,MG,Produtividade,kg/ha,2020,68000
3111101,Campina Verde,MG,Produtividade,kg/ha,2020,75000
3111150,Campo Azul,MG,Produtividade,kg/ha,2020,30000
3111200,Campo Belo,MG,Produtividade,kg/ha,2020,50000
3111309,Campo do Meio,MG,Produtividade,kg/ha,2020,75000
3111408,Campo Florido,MG,Produtividade,kg/ha,2020,85000
3111507,Campos Altos,MG,Produtividade,kg/ha,2020,70000
3111606,Campos Gerais,MG,Produtividade,kg/ha,2020,45000
3111705,Canaã,MG,Produtividade,kg/ha,2020,48000
3111804,Canápolis,MG,Produtividade,kg/ha,2020,80000
3111903,Cana Verde,MG,Produtividade,kg/ha,2020,66000
3112000,Candeias,MG,Produtividade,kg/ha,2020,70000
3112059,Cantagalo,MG,Produtividade,kg/ha,2020,50000
3112109,Caparaó,MG,Produtividade,kg/ha,2020,40000
3112208,Capela Nova,MG,Produtividade,kg/ha,2020,48000
3112307,Capelinha,MG,Produtividade,kg/ha,2020,35000
3112406,Capetinga,MG,Produtividade,kg/ha,2020,43000
3112505,Capim Branco,MG,Produtividade,kg/ha,2020,0
3112604,Capinópolis,MG,Produtividade,kg/ha,2020,90000
3112653,Capitão Andrade,MG,Produtividade,kg/ha,2020,32000
3112703,Capitão Enéas,MG,Produtividade,kg/ha,2020,48000
3112802,Capitólio,MG,Produtividade,kg/ha,2020,34000
3112901,Caputira,MG,Produtividade,kg/ha,2020,37500
3113008,Caraí,MG,Produtividade,kg/ha,2020,35000
3113107,Caranaíba,MG,Produtividade,kg/ha,2020,38000
3113206,Carandaí,MG,Produtividade,kg/ha,2020,50000
3113305,Carangola,MG,Produtividade,kg/ha,2020,35000
3113404,Caratinga,MG,Produtividade,kg/ha,2020,35000
3113503,Carbonita,MG,Produtividade,kg/ha,2020,32000
3113602,Careaçu,MG,Produtividade,kg/ha,2020,45000
3113701,Carlos Chagas,MG,Produtividade,kg/ha,2020,35000
3113800,Carmésia,MG,Produtividade,kg/ha,2020,37000
3113909,Carmo da Cachoeira,MG,Produtividade,kg/ha,2020,0
3114006,Carmo da Mata,MG,Produtividade,kg/ha,2020,50000
3114105,Carmo de Minas,MG,Produtividade,kg/ha,2020,36000
3114204,Carmo do Cajuru,MG,Produtividade,kg/ha,2020,38000
3114303,Carmo do Paranaíba,MG,Produtividade,kg/ha,2020,40000
3114402,Carmo do Rio Claro,MG,Produtividade,kg/ha,2020,76000
3114501,Carmópolis de Minas,MG,Produtividade,kg/ha,2020,50000
3114550,Carneirinho,MG,Produtividade,kg/ha,2020,81000
3114600,Carrancas,MG,Produtividade,kg/ha,2020,63326
3114709,Carvalhópolis,MG,Produtividade,kg/ha,2020,60000
3114808,Carvalhos,MG,Produtividade,kg/ha,2020,32500
3114907,Casa Grande,MG,Produtividade,kg/ha,2020,0
3115003,Cascalho Rico,MG,Produtividade,kg/ha,2020,75000
3115102,Cássia,MG,Produtividade,kg/ha,2020,45000
3115201,Conceição da Barra de Minas,MG,Produtividade,kg/ha,2020,0
3115300,Cataguases,MG,Produtividade,kg/ha,2020,48000
3115359,Catas Altas,MG,Produtividade,kg/ha,2020,40000
3115409,Catas Altas da Noruega,MG,Produtividade,kg/ha,2020,52000
3115458,Catuji,MG,Produtividade,kg/ha,2020,50000
3115474,Catuti,MG,Produtividade,kg/ha,2020,33000
3115508,Caxambu,MG,Produtividade,kg/ha,2020,40000
3115607,Cedro do Abaeté,MG,Produtividade,kg/ha,2020,55000
3115706,Central de Minas,MG,Produtividade,kg/ha,2020,48625
3115805,Centralina,MG,Produtividade,kg/ha,2020,80000
3115904,Chácara,MG,Produtividade,kg/ha,2020,45000
3116001,Chalé,MG,Produtividade,kg/ha,2020,32000
3116100,Chapada do Norte,MG,Produtividade,kg/ha,2020,46000
3116159,Chapada Gaúcha,MG,Produtividade,kg/ha,2020,37500
3116209,Chiador,MG,Produtividade,kg/ha,2020,60000
3116308,Cipotânea,MG,Produtividade,kg/ha,2020,35000
3116407,Claraval,MG,Produtividade,kg/ha,2020,50000
3116506,Claro dos Poções,MG,Produtividade,kg/ha,2020,45000
3116605,Cláudio,MG,Produtividade,kg/ha,2020,48000
3116704,Coimbra,MG,Produtividade,kg/ha,2020,60000
3116803,Coluna,MG,Produtividade,kg/ha,2020,40000
3116902,Comendador Gomes,MG,Produtividade,kg/ha,2020,75057
3117009,Comercinho,MG,Produtividade,kg/ha,2020,40000
3117108,Conceição da Aparecida,MG,Produtividade,kg/ha,2020,38000
3117207,Conceição das Pedras,MG,Produtividade,kg/ha,2020,33000
3117306,Conceição das Alagoas,MG,Produtividade,kg/ha,2020,85000
3117405,Conceição de Ipanema,MG,Produtividade,kg/ha,2020,35000
3117504,Conceição do Mato Dentro,MG,Produtividade,kg/ha,2020,40000
3117603,Conceição do Pará,MG,Produtividade,kg/ha,2020,40000
3117702,Conceição do Rio Verde,MG,Produtividade,kg/ha,2020,0
3117801,Conceição dos Ouros,MG,Produtividade,kg/ha,2020,32000
3117836,Cônego Marinho,MG,Produtividade,kg/ha,2020,45000
3117876,Confins,MG,Produtividade,kg/ha,2020,0
3117900,Congonhal,MG,Produtividade,kg/ha,2020,40000
3118007,Congonhas,MG,Produtividade,kg/ha,2020,42000
3118106,Congonhas do Norte,MG,Produtividade,kg/ha,2020,45000
3118205,Conquista,MG,Produtividade,kg/ha,2020,85000
3118304,Conselheiro Lafaiete,MG,Produtividade,kg/ha,2020,51500
3118403,Conselheiro Pena,MG,Produtividade,kg/ha,2020,54000
3118502,Consolação,MG,Produtividade,kg/ha,2020,0
3118601,Contagem,MG,Produtividade,kg/ha,2020,0
3118700,Coqueiral,MG,Produtividade,kg/ha,2020,44000
3118809,Coração de Jesus,MG,Produtividade,kg/ha,2020,31500
3118908,Cordisburgo,MG,Produtividade,kg/ha,2020,60000
3119005,Cordislândia,MG,Produtividade,kg/ha,2020,40000
3119104,Corinto,MG,Produtividade,kg/ha,2020,35000
3119203,Coroaci,MG,Produtividade,kg/ha,2020,33000
3119302,Coromandel,MG,Produtividade,kg/ha,2020,45000
3119401,Coronel Fabriciano,MG,Produtividade,kg/ha,2020,45000
3119500,Coronel Murta,MG,Produtividade,kg/ha,2020,33000
3119609,Coronel Pacheco,MG,Produtividade,kg/ha,2020,0
3119708,Coronel Xavier Chaves,MG,Produtividade,kg/ha,2020,83000
3119807,Córrego Danta,MG,Produtividade,kg/ha,2020,56000
3119906,Córrego do Bom Jesus,MG,Produtividade,kg/ha,2020,0
3119955,Córrego Fundo,MG,Produtividade,kg/ha,2020,55000
3120003,Córrego Novo,MG,Produtividade,kg/ha,2020,36000
3120102,Couto de Magalhães de Minas,MG,Produtividade,kg/ha,2020,40000
3120151,Crisólita,MG,Produtividade,kg/ha,2020,35000
3120201,Cristais,MG,Produtividade,kg/ha,2020,40000
3120300,Cristália,MG,Produtividade,kg/ha,2020,30000
3120409,Cristiano Otoni,MG,Produtividade,kg/ha,2020,0
3120508,Cristina,MG,Produtividade,kg/ha,2020,0
3120607,Crucilândia,MG,Produtividade,kg/ha,2020,54000
3120706,Cruzeiro da Fortaleza,MG,Produtividade,kg/ha,2020,0
3120805,Cruzília,MG,Produtividade,kg/ha,2020,60000
3120839,Cuparaque,MG,Produtividade,kg/ha,2020,69156
3120870,Curral de Dentro,MG,Produtividade,kg/ha,2020,34000
3120904,Curvelo,MG,Produtividade,kg/ha,2020,35000
3121001,Datas,MG,Produtividade,kg/ha,2020,40000
3121100,Delfim Moreira,MG,Produtividade,kg/ha,2020,40000
3121209,Delfinópolis,MG,Produtividade,kg/ha,2020,75000
3121258,Delta,MG,Produtividade,kg/ha,2020,74500
3121308,Descoberto,MG,Produtividade,kg/ha,2020,52000
3121407,Desterro de Entre Rios,MG,Produtividade,kg/ha,2020,50000
3121506,Desterro do Melo,MG,Produtividade,kg/ha,2020,35000
3121605,Diamantina,MG,Produtividade,kg/ha,2020,33000
3121704,Diogo de Vasconcelos,MG,Produtividade,kg/ha,2020,30000
3121803,Dionísio,MG,Produtividade,kg/ha,2020,35000
3121902,Divinésia,MG,Produtividade,kg/ha,2020,50000
3122009,Divino,MG,Produtividade,kg/ha,2020,32000
3122108,Divino das Laranjeiras,MG,Produtividade,kg/ha,2020,40200
3122207,Divinolândia de Minas,MG,Produtividade,kg/ha,2020,40000
3122306,Divinópolis,MG,Produtividade,kg/ha,2020,40000
3122355,Divisa Alegre,MG,Produtividade,kg/ha,2020,0
3122405,Divisa Nova,MG,Produtividade,kg/ha,2020,70000
3122454,Divisópolis,MG,Produtividade,kg/ha,2020,33000
3122470,Dom Bosco,MG,Produtividade,kg/ha,2020,50000
3122504,Dom Cavati,MG,Produtividade,kg/ha,2020,33000
3122603,Dom Joaquim,MG,Produtividade,kg/ha,2020,34000
3122702,Dom Silvério,MG,Produtividade,kg/ha,2020,60000
3122801,Dom Viçoso,MG,Produtividade,kg/ha,2020,45000
3122900,Dona Euzébia,MG,Produtividade,kg/ha,2020,0
3123007,Dores de Campos,MG,Produtividade,kg/ha,2020,42000
3123106,Dores de Guanhães,MG,Produtividade,kg/ha,2020,75000
3123205,Dores do Indaiá,MG,Produtividade,kg/ha,2020,55000
3123304,Dores do Turvo,MG,Produtividade,kg/ha,2020,55000
3123403,Doresópolis,MG,Produtividade,kg/ha,2020,56000
3123502,Douradoquara,MG,Produtividade,kg/ha,2020,40000
3123528,Durandé,MG,Produtividade,kg/ha,2020,35000
3123601,Elói Mendes,MG,Produtividade,kg/ha,2020,32000
3123700,Engenheiro Caldas,MG,Produtividade,kg/ha,2020,0
3123809,Engenheiro Navarro,MG,Produtividade,kg/ha,2020,30000
3123858,Entre Folhas,MG,Produtividade,kg/ha,2020,33000
3123908,Entre Rios de Minas,MG,Produtividade,kg/ha,2020,40000
3124005,Ervália,MG,Produtividade,kg/ha,2020,42000
3124104,Esmeraldas,MG,Produtividade,kg/ha,2020,58000
3124203,Espera Feliz,MG,Produtividade,kg/ha,2020,35000
3124302,Espinosa,MG,Produtividade,kg/ha,2020,33000
3124401,Espírito Santo do Dourado,MG,Produtividade,kg/ha,2020,0
3124500,Estiva,MG,Produtividade,kg/ha,2020,0
3124609,Estrela Dalva,MG,Produtividade,kg/ha,2020,40000
3124708,Estrela do Indaiá,MG,Produtividade,kg/ha,2020,80000
3124807,Estrela do Sul,MG,Produtividade,kg/ha,2020,80000
3124906,Eugenópolis,MG,Produtividade,kg/ha,2020,40000
3125002,Ewbank da Câmara,MG,Produtividade,kg/ha,2020,0
3125101,Extrema,MG,Produtividade,kg/ha,2020,0
3125200,Fama,MG,Produtividade,kg/ha,2020,0
3125309,Faria Lemos,MG,Produtividade,kg/ha,2020,40000
3125408,Felício dos Santos,MG,Produtividade,kg/ha,2020,50000
3125507,São Gonçalo do Rio Preto,MG,Produtividade,kg/ha,2020,35000
3125606,Felisburgo,MG,Produtividade,kg/ha,2020,33000
3125705,Felixlândia,MG,Produtividade,kg/ha,2020,48000
3125804,Fernandes Tourinho,MG,Produtividade,kg/ha,2020,32000
3125903,Ferros,MG,Produtividade,kg/ha,2020,50000
3125952,Fervedouro,MG,Produtividade,kg/ha,2020,40000
3126000,Florestal,MG,Produtividade,kg/ha,2020,68000
3126109,Formiga,MG,Produtividade,kg/ha,2020,45000
3126208,Formoso,MG,Produtividade,kg/ha,2020,35000
3126307,Fortaleza de Minas,MG,Produtividade,kg/ha,2020,45000
3126406,Fortuna de Minas,MG,Produtividade,kg/ha,2020,60000
3126505,Francisco Badaró,MG,Produtividade,kg/ha,2020,32000
3126604,Francisco Dumont,MG,Produtividade,kg/ha,2020,30000
3126703,Francisco Sá,MG,Produtividade,kg/ha,2020,15000
3126752,Franciscópolis,MG,Produtividade,kg/ha,2020,40000
3126802,Frei Gaspar,MG,Produtividade,kg/ha,2020,40000
3126901,Frei Inocêncio,MG,Produtividade,kg/ha,2020,0
3126950,Frei Lagonegro,MG,Produtividade,kg/ha,2020,35000
3127008,Fronteira,MG,Produtividade,kg/ha,2020,88000
3127057,Fronteira dos Vales,MG,Produtividade,kg/ha,2020,60000
3127073,Fruta de Leite,MG,Produtividade,kg/ha,2020,35000
3127107,Frutal,MG,Produtividade,kg/ha,2020,82042
3127206,Funilândia,MG,Produtividade,kg/ha,2020,35000
3127305,Galiléia,MG,Produtividade,kg/ha,2020,50000
3127339,Gameleiras,MG,Produtividade,kg/ha,2020,0
3127354,Glaucilândia,MG,Produtividade,kg/ha,2020,35000
3127370,Goiabeira,MG,Produtividade,kg/ha,2020,38857
3127388,Goianá,MG,Produtividade,kg/ha,2020,45000
3127404,Gonçalves,MG,Produtividade,kg/ha,2020,40000
3127503,Gonzaga,MG,Produtividade,kg/ha,2020,33000
3127602,Gouveia,MG,Produtividade,kg/ha,2020,40000
3127701,Governador Valadares,MG,Produtividade,kg/ha,2020,32500
3127800,Grão Mogol,MG,Produtividade,kg/ha,2020,30000
3127909,Grupiara,MG,Produtividade,kg/ha,2020,0
3128006,Guanhães,MG,Produtividade,kg/ha,2020,33000
3128105,Guapé,MG,Produtividade,kg/ha,2020,45000
3128204,Guaraciaba,MG,Produtividade,kg/ha,2020,45000
3128253,Guaraciama,MG,Produtividade,kg/ha,2020,30000
3128303,Guaranésia,MG,Produtividade,kg/ha,2020,75000
3128402,Guarani,MG,Produtividade,kg/ha,2020,60000
3128501,Guarará,MG,Produtividade,kg/ha,2020,38000
3128600,Guarda-Mor,MG,Produtividade,kg/ha,2020,40000
3128709,Guaxupé,MG,Produtividade,kg/ha,2020,60000
3128808,Guidoval,MG,Produtividade,kg/ha,2020,80000
3128907,Guimarânia,MG,Produtividade,kg/ha,2020,36000
3129004,Guiricema,MG,Produtividade,kg/ha,2020,45000
3129103,Gurinhatã,MG,Produtividade,kg/ha,2020,68000
3129202,Heliodora,MG,Produtividade,kg/ha,2020,50000
3129301,Iapu,MG,Produtividade,kg/ha,2020,35000
3129400,Ibertioga,MG,Produtividade,kg/ha,2020,32000
3129509,Ibiá,MG,Produtividade,kg/ha,2020,50000
3129608,Ibiaí,MG,Produtividade,kg/ha,2020,62000
3129657,Ibiracatu,MG,Produtividade,kg/ha,2020,35000
3129707,Ibiraci,MG,Produtividade,kg/ha,2020,0
3129806,Ibirité,MG,Produtividade,kg/ha,2020,0
3129905,Ibitiúra de Minas,MG,Produtividade,kg/ha,2020,0
3130002,Ibituruna,MG,Produtividade,kg/ha,2020,75000
3130051,Icaraí de Minas,MG,Produtividade,kg/ha,2020,33000
3130101,Igarapé,MG,Produtividade,kg/ha,2020,52000
3130200,Igaratinga,MG,Produtividade,kg/ha,2020,35000
3130309,Iguatama,MG,Produtividade,kg/ha,2020,70000
3130408,Ijaci,MG,Produtividade,kg/ha,2020,35000
3130507,Ilicínea,MG,Produtividade,kg/ha,2020,0
3130556,Imbé de Minas,MG,Produtividade,kg/ha,2020,0
3130606,Inconfidentes,MG,Produtividade,kg/ha,2020,63000
3130655,Indaiabira,MG,Produtividade,kg/ha,2020,35000
3130705,Indianópolis,MG,Produtividade,kg/ha,2020,80000
3130804,Ingaí,MG,Produtividade,kg/ha,2020,0
3130903,Inhapim,MG,Produtividade,kg/ha,2020,30000
3131000,Inhaúma,MG,Produtividade,kg/ha,2020,60000
3131109,Inimutaba,MG,Produtividade,kg/ha,2020,0
3131158,Ipaba,MG,Produtividade,kg/ha,2020,40000
3131208,Ipanema,MG,Produtividade,kg/ha,2020,60000
3131307,Ipatinga,MG,Produtividade,kg/ha,2020,40000
3131406,Ipiaçu,MG,Produtividade,kg/ha,2020,85000
3131505,Ipuiúna,MG,Produtividade,kg/ha,2020,0
3131604,Iraí de Minas,MG,Produtividade,kg/ha,2020,0
3131703,Itabira,MG,Produtividade,kg/ha,2020,59000
3131802,Itabirinha,MG,Produtividade,kg/ha,2020,40600
3131901,Itabirito,MG,Produtividade,kg/ha,2020,35191
3132008,Itacambira,MG,Produtividade,kg/ha,2020,30000
3132107,Itacarambi,MG,Produtividade,kg/ha,2020,38000
3132206,Itaguara,MG,Produtividade,kg/ha,2020,85000
3132305,Itaipé,MG,Produtividade,kg/ha,2020,35000
3132404,Itajubá,MG,Produtividade,kg/ha,2020,73077
3132503,Itamarandiba,MG,Produtividade,kg/ha,2020,33333
3132602,Itamarati de Minas,MG,Produtividade,kg/ha,2020,68000
3132701,Itambacuri,MG,Produtividade,kg/ha,2020,46000
3132800,Itambé do Mato Dentro,MG,Produtividade,kg/ha,2020,50000
3132909,Itamogi,MG,Produtividade,kg/ha,2020,80678
3133006,Itamonte,MG,Produtividade,kg/ha,2020,46000
3133105,Itanhandu,MG,Produtividade,kg/ha,2020,35000
3133204,Itanhomi,MG,Produtividade,kg/ha,2020,33000
3133303,Itaobim,MG,Produtividade,kg/ha,2020,34000
3133402,Itapagipe,MG,Produtividade,kg/ha,2020,83000
3133501,Itapecerica,MG,Produtividade,kg/ha,2020,42000
3133600,Itapeva,MG,Produtividade,kg/ha,2020,40000
3133709,Itatiaiuçu,MG,Produtividade,kg/ha,2020,53000
3133758,Itaú de Minas,MG,Produtividade,kg/ha,2020,50000
3133808,Itaúna,MG,Produtividade,kg/ha,2020,33000
3133907,Itaverava,MG,Produtividade,kg/ha,2020,35000
3134004,Itinga,MG,Produtividade,kg/ha,2020,48000
3134103,Itueta,MG,Produtividade,kg/ha,2020,33000
3134202,Ituiutaba,MG,Produtividade,kg/ha,2020,68000
3134301,Itumirim,MG,Produtividade,kg/ha,2020,80000
3134400,Iturama,MG,Produtividade,kg/ha,2020,89000
3134509,Itutinga,MG,Produtividade,kg/ha,2020,0
3134608,Jaboticatubas,MG,Produtividade,kg/ha,2020,35000
3134707,Jacinto,MG,Produtividade,kg/ha,2020,0
3134806,Jacuí,MG,Produtividade,kg/ha,2020,50000
3134905,Jacutinga,MG,Produtividade,kg/ha,2020,38000
3135001,Jaguaraçu,MG,Produtividade,kg/ha,2020,50000
3135050,Jaíba,MG,Produtividade,kg/ha,2020,118000
3135076,Jampruca,MG,Produtividade,kg/ha,2020,45000
3135100,Janaúba,MG,Produtividade,kg/ha,2020,34000
3135209,Januária,MG,Produtividade,kg/ha,2020,35000
3135308,Japaraíba,MG,Produtividade,kg/ha,2020,90000
3135357,Japonvar,MG,Produtividade,kg/ha,2020,39000
3135407,Jeceaba,MG,Produtividade,kg/ha,2020,60000
3135456,Jenipapo de Minas,MG,Produtividade,kg/ha,2020,34000
3135506,Jequeri,MG,Produtividade,kg/ha,2020,58000
3135605,Jequitaí,MG,Produtividade,kg/ha,2020,30000
3135704,Jequitibá,MG,Produtividade,kg/ha,2020,80000
3135803,Jequitinhonha,MG,Produtividade,kg/ha,2020,55000
3135902,Jesuânia,MG,Produtividade,kg/ha,2020,0
3136009,Joaíma,MG,Produtividade,kg/ha,2020,45000
3136108,Joanésia,MG,Produtividade,kg/ha,2020,35000
3136207,João Monlevade,MG,Produtividade,kg/ha,2020,38000
3136306,João Pinheiro,MG,Produtividade,kg/ha,2020,78000
3136405,Joaquim Felício,MG,Produtividade,kg/ha,2020,45000
3136504,Jordânia,MG,Produtividade,kg/ha,2020,33000
3136520,José Gonçalves de Minas,MG,Produtividade,kg/ha,2020,32000
3136553,José Raydan,MG,Produtividade,kg/ha,2020,48000
3136579,Josenópolis,MG,Produtividade,kg/ha,2020,35000
3136603,Nova União,MG,Produtividade,kg/ha,2020,65735
3136652,Juatuba,MG,Produtividade,kg/ha,2020,70000
3136702,Juiz de Fora,MG,Produtividade,kg/ha,2020,45000
3136801,Juramento,MG,Produtividade,kg/ha,2020,30000
3136900,Juruaia,MG,Produtividade,kg/ha,2020,40000
3136959,Juvenília,MG,Produtividade,kg/ha,2020,30000
3137007,Ladainha,MG,Produtividade,kg/ha,2020,33000
3137106,Lagamar,MG,Produtividade,kg/ha,2020,70000
3137205,Lagoa da Prata,MG,Produtividade,kg/ha,2020,85000
3137304,Lagoa dos Patos,MG,Produtividade,kg/ha,2020,33000
3137403,Lagoa Dourada,MG,Produtividade,kg/ha,2020,0
3137502,Lagoa Formosa,MG,Produtividade,kg/ha,2020,45000
3137536,Lagoa Grande,MG,Produtividade,kg/ha,2020,42000
3137601,Lagoa Santa,MG,Produtividade,kg/ha,2020,50000
3137700,Lajinha,MG,Produtividade,kg/ha,2020,32000
3137809,Lambari,MG,Produtividade,kg/ha,2020,40000
3137908,Lamim,MG,Produtividade,kg/ha,2020,34000
3138005,Laranjal,MG,Produtividade,kg/ha,2020,35000
3138104,Lassance,MG,Produtividade,kg/ha,2020,50000
3138203,Lavras,MG,Produtividade,kg/ha,2020,50000
3138302,Leandro Ferreira,MG,Produtividade,kg/ha,2020,70000
3138351,Leme do Prado,MG,Produtividade,kg/ha,2020,31148
3138401,Leopoldina,MG,Produtividade,kg/ha,2020,75000
3138500,Liberdade,MG,Produtividade,kg/ha,2020,56071
3138609,Lima Duarte,MG,Produtividade,kg/ha,2020,55000
3138625,Limeira do Oeste,MG,Produtividade,kg/ha,2020,73800
3138658,Lontra,MG,Produtividade,kg/ha,2020,32000
3138674,Luisburgo,MG,Produtividade,kg/ha,2020,32000
3138682,Luislândia,MG,Produtividade,kg/ha,2020,32000
3138708,Luminárias,MG,Produtividade,kg/ha,2020,40000
3138807,Luz,MG,Produtividade,kg/ha,2020,80000
3138906,Machacalis,MG,Produtividade,kg/ha,2020,34000
3139003,Machado,MG,Produtividade,kg/ha,2020,79000
3139102,Madre de Deus de Minas,MG,Produtividade,kg/ha,2020,0
3139201,Malacacheta,MG,Produtividade,kg/ha,2020,30000
3139250,Mamonas,MG,Produtividade,kg/ha,2020,15000
3139300,Manga,MG,Produtividade,kg/ha,2020,30000
3139409,Manhuaçu,MG,Produtividade,kg/ha,2020,32510
3139508,Manhumirim,MG,Produtividade,kg/ha,2020,0
3139607,Mantena,MG,Produtividade,kg/ha,2020,52000
3139706,Maravilhas,MG,Produtividade,kg/ha,2020,48000
3139805,Mar de Espanha,MG,Produtividade,kg/ha,2020,70000
3139904,Maria da Fé,MG,Produtividade,kg/ha,2020,30000
3140001,Mariana,MG,Produtividade,kg/ha,2020,43000
3140100,Marilac,MG,Produtividade,kg/ha,2020,45000
3140159,Mário Campos,MG,Produtividade,kg/ha,2020,0
3140209,Maripá de Minas,MG,Produtividade,kg/ha,2020,50000
3140308,Marliéria,MG,Produtividade,kg/ha,2020,34000
3140407,Marmelópolis,MG,Produtividade,kg/ha,2020,30000
3140506,Martinho Campos,MG,Produtividade,kg/ha,2020,52000
3140530,Martins Soares,MG,Produtividade,kg/ha,2020,0
3140555,Mata Verde,MG,Produtividade,kg/ha,2020,33333
3140605,Materlândia,MG,Produtividade,kg/ha,2020,33767
3140704,Mateus Leme,MG,Produtividade,kg/ha,2020,35000
3140803,Matias Barbosa,MG,Produtividade,kg/ha,2020,72000
3140852,Matias Cardoso,MG,Produtividade,kg/ha,2020,50000
3140902,Matipó,MG,Produtividade,kg/ha,2020,35000
3141009,Mato Verde,MG,Produtividade,kg/ha,2020,33750
3141108,Matozinhos,MG,Produtividade,kg/ha,2020,59000
3141207,Matutina,MG,Produtividade,kg/ha,2020,0
3141306,Medeiros,MG,Produtividade,kg/ha,2020,70500
3141405,Medina,MG,Produtividade,kg/ha,2020,30000
3141504,Mendes Pimentel,MG,Produtividade,kg/ha,2020,45000
3141603,Mercês,MG,Produtividade,kg/ha,2020,40000
3141702,Mesquita,MG,Produtividade,kg/ha,2020,32000
3141801,Minas Novas,MG,Produtividade,kg/ha,2020,30000
3141900,Minduri,MG,Produtividade,kg/ha,2020,40000
3142007,Mirabela,MG,Produtividade,kg/ha,2020,30000
3142106,Miradouro,MG,Produtividade,kg/ha,2020,45000
